Frame,Angle
72,"{'Flexão_CotoveloD': 128.61647396124135, 'Flexão_CotoveloE': 160.1265881432304, 'Abdução_OmbroE': 135.35195716534884, 'Abdução_OmbroD': 116.92980197099612, 'Flexão_OmbroE': 136.9823699206334, 'Flexão_OmbroD': 28.877147518121404}"
73,"{'Flexão_CotoveloD': 122.82057175860017, 'Flexão_CotoveloE': 163.32762164451975, 'Abdução_OmbroE': 132.02412113323368, 'Abdução_OmbroD': 119.74883168833775, 'Flexão_OmbroE': 138.86225557778315, 'Flexão_OmbroD': 30.752325524089144}"
74,"{'Flexão_CotoveloD': 114.2853572698405, 'Flexão_CotoveloE': 157.66603308136405, 'Abdução_OmbroE': 132.1454176165957, 'Abdução_OmbroD': 117.0269689966901, 'Flexão_OmbroE': 133.2266042423672, 'Flexão_OmbroD': 36.13373219567558}"
75,"{'Flexão_CotoveloD': 112.38109760788883, 'Flexão_CotoveloE': 159.80058220360638, 'Abdução_OmbroE': 133.8904633685499, 'Abdução_OmbroD': 120.07751547435339, 'Flexão_OmbroE': 136.21654535188253, 'Flexão_OmbroD': 34.40871546631152}"
76,"{'Flexão_CotoveloD': 116.62817012286683, 'Flexão_CotoveloE': 155.78283129206852, 'Abdução_OmbroE': 132.57134627269448, 'Abdução_OmbroD': 118.11137236571943, 'Flexão_OmbroE': 132.24824107204796, 'Flexão_OmbroD': 40.00407132393158}"
77,"{'Flexão_CotoveloD': 111.98793340428718, 'Flexão_CotoveloE': 138.55675571377404, 'Abdução_OmbroE': 151.99902358802092, 'Abdução_OmbroD': 117.33523544573202, 'Flexão_OmbroE': 118.61158669592123, 'Flexão_OmbroD': 43.51904807762875}"
78,"{'Flexão_CotoveloD': 114.00623679027173, 'Flexão_CotoveloE': 144.0536502159373, 'Abdução_OmbroE': 144.22948530580328, 'Abdução_OmbroD': 120.205954742151, 'Flexão_OmbroE': 122.55027769879804, 'Flexão_OmbroD': 50.230491960112175}"
79,"{'Flexão_CotoveloD': 116.68635068709472, 'Flexão_CotoveloE': 143.19773348398468, 'Abdução_OmbroE': 145.00979434016568, 'Abdução_OmbroD': 121.9973420153568, 'Flexão_OmbroE': 121.81201050693846, 'Flexão_OmbroD': 57.67256242283162}"
80,"{'Flexão_CotoveloD': 123.64547281073595, 'Flexão_CotoveloE': 133.19697723480454, 'Abdução_OmbroE': 159.20733728628824, 'Abdução_OmbroD': 123.2556022293328, 'Flexão_OmbroE': 112.05967592238811, 'Flexão_OmbroD': 70.24871925456192}"
81,"{'Flexão_CotoveloD': 127.72409178841086, 'Flexão_CotoveloE': 119.84047703164767, 'Abdução_OmbroE': 174.31368808232162, 'Abdução_OmbroD': 123.91926904762235, 'Flexão_OmbroE': 97.96036659155394, 'Flexão_OmbroD': 76.09967751971877}"
82,"{'Flexão_CotoveloD': 127.15377000669704, 'Flexão_CotoveloE': 117.53060802468366, 'Abdução_OmbroE': 176.16939000326227, 'Abdução_OmbroD': 124.74220368266413, 'Flexão_OmbroE': 95.33616533403715, 'Flexão_OmbroD': 75.28337902724945}"
83,"{'Flexão_CotoveloD': 137.6267392564061, 'Flexão_CotoveloE': 124.89191116567636, 'Abdução_OmbroE': 172.4616821655779, 'Abdução_OmbroD': 122.44707579612349, 'Flexão_OmbroE': 99.10494581651976, 'Flexão_OmbroD': 87.3237891424766}"
84,"{'Flexão_CotoveloD': 134.86363006370578, 'Flexão_CotoveloE': 123.27848500937225, 'Abdução_OmbroE': 170.8304966601775, 'Abdução_OmbroD': 121.66465104837778, 'Flexão_OmbroE': 100.34977524761577, 'Flexão_OmbroD': 86.64945175246805}"
85,"{'Flexão_CotoveloD': 127.5679732305041, 'Flexão_CotoveloE': 128.7937624782321, 'Abdução_OmbroE': 165.64237440283136, 'Abdução_OmbroD': 120.11056427874846, 'Flexão_OmbroE': 106.08020075808648, 'Flexão_OmbroD': 76.97377523989543}"
86,"{'Flexão_CotoveloD': 124.67948565042778, 'Flexão_CotoveloE': 128.0320468647276, 'Abdução_OmbroE': 167.54859398853446, 'Abdução_OmbroD': 119.79158152576605, 'Flexão_OmbroE': 105.70848656753034, 'Flexão_OmbroD': 75.76995913014605}"
87,"{'Flexão_CotoveloD': 133.17970147061584, 'Flexão_CotoveloE': 122.15140755333263, 'Abdução_OmbroE': 170.07926906125053, 'Abdução_OmbroD': 121.27703817027987, 'Flexão_OmbroE': 98.98408682003743, 'Flexão_OmbroD': 84.7842529270601}"
88,"{'Flexão_CotoveloD': 132.00774115460231, 'Flexão_CotoveloE': 124.02010680755772, 'Abdução_OmbroE': 169.9686043273008, 'Abdução_OmbroD': 120.50402878350613, 'Flexão_OmbroE': 99.48504947034039, 'Flexão_OmbroD': 82.76080067129072}"
89,"{'Flexão_CotoveloD': 130.55047432640896, 'Flexão_CotoveloE': 122.36453879944182, 'Abdução_OmbroE': 170.8936592453733, 'Abdução_OmbroD': 120.85105982116917, 'Flexão_OmbroE': 98.46644270390019, 'Flexão_OmbroD': 80.5586258278163}"
90,"{'Flexão_CotoveloD': 121.31202228238855, 'Flexão_CotoveloE': 118.35384311374953, 'Abdução_OmbroE': 168.90338812170472, 'Abdução_OmbroD': 119.60542218385413, 'Flexão_OmbroE': 96.35601726154654, 'Flexão_OmbroD': 69.05711983913163}"
91,"{'Flexão_CotoveloD': 128.22950987518115, 'Flexão_CotoveloE': 118.0964774649261, 'Abdução_OmbroE': 168.74836628938826, 'Abdução_OmbroD': 120.2946803265076, 'Flexão_OmbroE': 95.9186779658498, 'Flexão_OmbroD': 78.37543258711189}"
92,"{'Flexão_CotoveloD': 122.2073465227472, 'Flexão_CotoveloE': 118.41628236436547, 'Abdução_OmbroE': 167.54430025004086, 'Abdução_OmbroD': 118.31872048705088, 'Flexão_OmbroE': 96.8650153239043, 'Flexão_OmbroD': 71.29546654712881}"
93,"{'Flexão_CotoveloD': 104.1381420842489, 'Flexão_CotoveloE': 110.28163755667839, 'Abdução_OmbroE': 175.6156584567589, 'Abdução_OmbroD': 112.21864104688343, 'Flexão_OmbroE': 89.89066195213725, 'Flexão_OmbroD': 48.19556930634644}"
