Frame,Angle
358,"{'Flexão_Cab': 62.2752023516164, 'Flexão_Tro': 162.6012706860706, 'Rotação_Tro': 3.7861386678201434}"
360,"{'Flexão_Cab': 63.38845632534914, 'Flexão_Tro': 166.7280141099491, 'Rotação_Tro': 6.928390501074157}"
362,"{'Flexão_Cab': 69.19139570801566, 'Flexão_Tro': 173.3281864124895, 'Rotação_Tro': 7.056191885345933}"
364,"{'Flexão_Cab': 69.16164686286582, 'Flexão_Tro': 167.31117656500834, 'Rotação_Tro': 5.318802896693948}"
366,"{'Flexão_Cab': 63.615381171004685, 'Flexão_Tro': 165.97115736371217, 'Rotação_Tro': 3.435449524983904}"
368,"{'Flexão_Cab': 64.18563424674743, 'Flexão_Tro': 162.45253190050323, 'Rotação_Tro': 2.2338385876939344}"
370,"{'Flexão_Cab': 64.72734392988012, 'Flexão_Tro': 166.1207881735834, 'Rotação_Tro': 4.983891331827461}"
372,"{'Flexão_Cab': 64.70044588584804, 'Flexão_Tro': 164.40179065679436, 'Rotação_Tro': 2.5886130154577978}"
374,"{'Flexão_Cab': 62.85340054008553, 'Flexão_Tro': 165.55003983567954, 'Rotação_Tro': 5.051814868650398}"
376,"{'Flexão_Cab': 69.10623099553003, 'Flexão_Tro': 168.13805817733243, 'Rotação_Tro': 7.725298758976653}"
378,"{'Flexão_Cab': 65.47740610940753, 'Flexão_Tro': 167.10291777256285, 'Rotação_Tro': 3.8005028689889016}"
380,"{'Flexão_Cab': 61.49857159965022, 'Flexão_Tro': 156.5862834680467, 'Rotação_Tro': 2.47195590140078}"
382,"{'Flexão_Cab': 64.34235930149507, 'Flexão_Tro': 162.26374441424798, 'Rotação_Tro': 3.02608859508989}"
384,"{'Flexão_Cab': 66.3136361391669, 'Flexão_Tro': 169.78656747948887, 'Rotação_Tro': 5.394887465206678}"
386,"{'Flexão_Cab': 62.5179668081107, 'Flexão_Tro': 161.0713492385534, 'Rotação_Tro': 3.4473092367038976}"
388,"{'Flexão_Cab': 64.6961577011952, 'Flexão_Tro': 162.12799520705914, 'Rotação_Tro': 3.5120010522445146}"
390,"{'Flexão_Cab': 61.97927664600165, 'Flexão_Tro': 163.01833891939333, 'Rotação_Tro': 4.319622073000832}"
392,"{'Flexão_Cab': 65.49830534413536, 'Flexão_Tro': 163.3315833965025, 'Rotação_Tro': 4.189803630168028}"
394,"{'Flexão_Cab': 67.15693567518683, 'Flexão_Tro': 164.46817895663753, 'Rotação_Tro': 5.972794928293562}"
396,"{'Flexão_Cab': 67.51204165205752, 'Flexão_Tro': 167.6263300001663, 'Rotação_Tro': 4.2428771124154165}"
398,"{'Flexão_Cab': 65.23417499892766, 'Flexão_Tro': 165.67333452777257, 'Rotação_Tro': 2.261235452789851}"
400,"{'Flexão_Cab': 67.05990562051522, 'Flexão_Tro': 167.17380684905632, 'Rotação_Tro': 2.4668670031567914}"
402,"{'Flexão_Cab': 65.18002968376386, 'Flexão_Tro': 166.55287559343708, 'Rotação_Tro': 2.8412295390362585}"
404,"{'Flexão_Cab': 66.08184261300747, 'Flexão_Tro': 166.55497371931236, 'Rotação_Tro': 4.211686893138393}"
406,"{'Flexão_Cab': 65.66821321506697, 'Flexão_Tro': 165.9666237328987, 'Rotação_Tro': 3.125233808440058}"
408,"{'Flexão_Cab': 70.84087414604785, 'Flexão_Tro': 164.98877940179406, 'Rotação_Tro': 3.5446924263166233}"
410,"{'Flexão_Cab': 68.65738921266538, 'Flexão_Tro': 164.9400883352527, 'Rotação_Tro': 6.438639999808531}"
412,"{'Flexão_Cab': 71.03491524587189, 'Flexão_Tro': 161.54974014634007, 'Rotação_Tro': 5.0445580640097445}"
414,"{'Flexão_Cab': 66.20783747649716, 'Flexão_Tro': 163.71154648001755, 'Rotação_Tro': 2.848960171537464}"
416,"{'Flexão_Cab': 63.03507595967292, 'Flexão_Tro': 164.23142358058385, 'Rotação_Tro': 3.1904499916958087}"
418,"{'Flexão_Cab': 64.30700079690988, 'Flexão_Tro': 167.35513500831448, 'Rotação_Tro': 2.4919516621090136}"
420,"{'Flexão_Cab': 71.99189551063088, 'Flexão_Tro': 169.65870409095496, 'Rotação_Tro': 3.3212224552828173}"
422,"{'Flexão_Cab': 67.87539434254084, 'Flexão_Tro': 171.42727083004408, 'Rotação_Tro': 3.7994699433975163}"
424,"{'Flexão_Cab': 74.82977125232499, 'Flexão_Tro': 175.76784018379257, 'Rotação_Tro': 2.650964909638485}"
