Frame,Angle
180,"{'Flexão_Cab': 142.27911223360826, 'Flexão_Tro': 160.12372002106386, 'Rotação_Tro': 1.5516663365835057}"
181,"{'Flexão_Cab': 144.1104198979777, 'Flexão_Tro': 158.97478677818572, 'Rotação_Tro': 1.7814739423827075}"
182,"{'Flexão_Cab': 143.3151454895226, 'Flexão_Tro': 159.6818729035605, 'Rotação_Tro': 1.66289753130307}"
183,"{'Flexão_Cab': 143.78203073126875, 'Flexão_Tro': 158.7200619321426, 'Rotação_Tro': 1.84268691770653}"
184,"{'Flexão_Cab': 143.92837549870842, 'Flexão_Tro': 157.71704168943361, 'Rotação_Tro': 1.7048897681550694}"
185,"{'Flexão_Cab': 141.2423702548016, 'Flexão_Tro': 157.27437277406779, 'Rotação_Tro': 2.0440518364501177}"
186,"{'Flexão_Cab': 139.39089920002934, 'Flexão_Tro': 154.64268328202388, 'Rotação_Tro': 1.6977481480976355}"
187,"{'Flexão_Cab': 138.92497057606366, 'Flexão_Tro': 148.3647219180518, 'Rotação_Tro': 1.5346153335213075}"
188,"{'Flexão_Cab': 138.44457388092638, 'Flexão_Tro': 151.8328499198597, 'Rotação_Tro': 1.81517314446595}"
189,"{'Flexão_Cab': 137.8765144335622, 'Flexão_Tro': 151.71034039786147, 'Rotação_Tro': 1.510301213686522}"
190,"{'Flexão_Cab': 135.37737590224842, 'Flexão_Tro': 149.47402103029495, 'Rotação_Tro': 1.760317685047975}"
191,"{'Flexão_Cab': 134.46696085975356, 'Flexão_Tro': 147.9409318056438, 'Rotação_Tro': 1.5288261409688688}"
192,"{'Flexão_Cab': 134.01774136973665, 'Flexão_Tro': 147.80563786592643, 'Rotação_Tro': 1.5538869391396437}"
193,"{'Flexão_Cab': 130.9537301322338, 'Flexão_Tro': 147.3857559255091, 'Rotação_Tro': 1.5528362105531923}"
194,"{'Flexão_Cab': 132.5014642696777, 'Flexão_Tro': 148.3073342901047, 'Rotação_Tro': 1.8551195472523696}"
195,"{'Flexão_Cab': 131.0774948103265, 'Flexão_Tro': 147.7838114260251, 'Rotação_Tro': 1.9485267023145367}"
196,"{'Flexão_Cab': 128.6453633011172, 'Flexão_Tro': 150.19395819717877, 'Rotação_Tro': 2.155284044467428}"
