Frame,Angle
328,"{'Flexão_Cab': 57.264571279878666, 'Flexão_Tro': 165.68328865271175, 'Rotação_Tro': 8.472078749789876}"
330,"{'Flexão_Cab': 53.69371500245231, 'Flexão_Tro': 164.24728871074777, 'Rotação_Tro': 10.04745642711631}"
332,"{'Flexão_Cab': 55.98202435823691, 'Flexão_Tro': 165.6168158799478, 'Rotação_Tro': 9.573859999811084}"
334,"{'Flexão_Cab': 53.443393361333904, 'Flexão_Tro': 164.17936891377295, 'Rotação_Tro': 7.985716592029843}"
336,"{'Flexão_Cab': 55.571221257813605, 'Flexão_Tro': 167.4901901618127, 'Rotação_Tro': 7.917836847848934}"
338,"{'Flexão_Cab': 58.29903023180887, 'Flexão_Tro': 167.1301378350248, 'Rotação_Tro': 11.222943806685981}"
340,"{'Flexão_Cab': 58.364677628390666, 'Flexão_Tro': 169.63016960503663, 'Rotação_Tro': 12.669644198831035}"
342,"{'Flexão_Cab': 60.471430157494765, 'Flexão_Tro': 169.69442804721947, 'Rotação_Tro': 11.838825402111398}"
344,"{'Flexão_Cab': 62.803492913392276, 'Flexão_Tro': 173.76513179708883, 'Rotação_Tro': 10.976881139368782}"
346,"{'Flexão_Cab': 64.73893106506664, 'Flexão_Tro': 174.6277964361723, 'Rotação_Tro': 10.365817022465441}"
348,"{'Flexão_Cab': 69.05263322588334, 'Flexão_Tro': 174.69954706361403, 'Rotação_Tro': 12.012987740620327}"
350,"{'Flexão_Cab': 63.885190937930474, 'Flexão_Tro': 170.60593309385962, 'Rotação_Tro': 12.482227854800858}"
352,"{'Flexão_Cab': 60.3618314076146, 'Flexão_Tro': 168.25106088140993, 'Rotação_Tro': 9.881853290287173}"
354,"{'Flexão_Cab': 58.396770707053975, 'Flexão_Tro': 166.08452326294343, 'Rotação_Tro': 11.33362754808218}"
356,"{'Flexão_Cab': 57.29635974531065, 'Flexão_Tro': 163.26300261607253, 'Rotação_Tro': 11.081246796574568}"
358,"{'Flexão_Cab': 59.23381635852434, 'Flexão_Tro': 165.02940999416663, 'Rotação_Tro': 9.763754734053483}"
360,"{'Flexão_Cab': 56.64218385414111, 'Flexão_Tro': 159.68536710423524, 'Rotação_Tro': 11.703346861662727}"
362,"{'Flexão_Cab': 59.20015576023599, 'Flexão_Tro': 165.06009519523008, 'Rotação_Tro': 10.065327524653231}"
364,"{'Flexão_Cab': 65.11634158894182, 'Flexão_Tro': 168.7308978934357, 'Rotação_Tro': 13.19931718544724}"
366,"{'Flexão_Cab': 61.13841030694901, 'Flexão_Tro': 163.52283879034206, 'Rotação_Tro': 10.812762351793845}"
368,"{'Flexão_Cab': 58.9276905751812, 'Flexão_Tro': 161.1173647542048, 'Rotação_Tro': 12.288993840493303}"
370,"{'Flexão_Cab': 59.00543026252272, 'Flexão_Tro': 163.98955876850442, 'Rotação_Tro': 10.641906628689261}"
372,"{'Flexão_Cab': 60.02670635088809, 'Flexão_Tro': 163.8816321630245, 'Rotação_Tro': 12.058198271626644}"
374,"{'Flexão_Cab': 61.816620920745706, 'Flexão_Tro': 162.1698768110573, 'Rotação_Tro': 9.514993529703114}"
376,"{'Flexão_Cab': 62.34164213562137, 'Flexão_Tro': 163.30507971472616, 'Rotação_Tro': 9.686870903566215}"
