Frame,Angle
168,"{'Flexão_CotoveloD': 104.12049649558867, 'Flexão_CotoveloE': 171.98129033083416, 'Abdução_OmbroE': 167.86264926013178, 'Abdução_OmbroD': 161.9101239560347, 'Flexão_OmbroE': 141.91456720798664, 'Flexão_OmbroD': 74.41746453422014}"
170,"{'Flexão_CotoveloD': 119.44876540773872, 'Flexão_CotoveloE': 173.86203695460668, 'Abdução_OmbroE': 168.8038605811373, 'Abdução_OmbroD': 162.18425713296395, 'Flexão_OmbroE': 139.02088142661893, 'Flexão_OmbroD': 85.07651433693245}"
172,"{'Flexão_CotoveloD': 155.56043708588, 'Flexão_CotoveloE': 174.77209345344937, 'Abdução_OmbroE': 170.49598231803924, 'Abdução_OmbroD': 167.57835317919773, 'Flexão_OmbroE': 139.76155308420755, 'Flexão_OmbroD': 85.88256267415922}"
174,"{'Flexão_CotoveloD': 156.82015498066073, 'Flexão_CotoveloE': 176.0127201076894, 'Abdução_OmbroE': 170.70322773069336, 'Abdução_OmbroD': 166.3861803622222, 'Flexão_OmbroE': 137.9580171759282, 'Flexão_OmbroD': 89.50358541420597}"
176,"{'Flexão_CotoveloD': 159.36155898774373, 'Flexão_CotoveloE': 175.4981381471759, 'Abdução_OmbroE': 171.7834470480058, 'Abdução_OmbroD': 167.76990222869307, 'Flexão_OmbroE': 136.96585361155869, 'Flexão_OmbroD': 93.33546988826232}"
178,"{'Flexão_CotoveloD': 159.56079291202758, 'Flexão_CotoveloE': 174.35480008052573, 'Abdução_OmbroE': 169.25404816157368, 'Abdução_OmbroD': 167.38861331933074, 'Flexão_OmbroE': 139.4938930925182, 'Flexão_OmbroD': 87.47181783110534}"
180,"{'Flexão_CotoveloD': 156.5227810580974, 'Flexão_CotoveloE': 172.65054689603232, 'Abdução_OmbroE': 170.69811478851406, 'Abdução_OmbroD': 168.05640025688768, 'Flexão_OmbroE': 136.691317479102, 'Flexão_OmbroD': 90.79941762063926}"
182,"{'Flexão_CotoveloD': 151.5632500999365, 'Flexão_CotoveloE': 173.48642587664256, 'Abdução_OmbroE': 170.49442398811635, 'Abdução_OmbroD': 167.8903472179605, 'Flexão_OmbroE': 135.90385659357133, 'Flexão_OmbroD': 94.33928931903613}"
184,"{'Flexão_CotoveloD': 152.1531012658641, 'Flexão_CotoveloE': 171.5831126504873, 'Abdução_OmbroE': 172.13114958585982, 'Abdução_OmbroD': 165.39347837133798, 'Flexão_OmbroE': 131.30137870506672, 'Flexão_OmbroD': 94.06615255409838}"
186,"{'Flexão_CotoveloD': 154.64377794176457, 'Flexão_CotoveloE': 173.39835241713521, 'Abdução_OmbroE': 172.75317728857542, 'Abdução_OmbroD': 167.75962555455237, 'Flexão_OmbroE': 133.2684832529203, 'Flexão_OmbroD': 96.77855304221302}"
188,"{'Flexão_CotoveloD': 151.40489929546032, 'Flexão_CotoveloE': 171.6743910757807, 'Abdução_OmbroE': 171.84066531594323, 'Abdução_OmbroD': 164.9176919464108, 'Flexão_OmbroE': 131.87032214786868, 'Flexão_OmbroD': 88.36502641282408}"
190,"{'Flexão_CotoveloD': 137.78940775742058, 'Flexão_CotoveloE': 170.45779016179907, 'Abdução_OmbroE': 170.83053024430666, 'Abdução_OmbroD': 162.91449484269685, 'Flexão_OmbroE': 127.38095891493064, 'Flexão_OmbroD': 91.3531534423235}"
192,"{'Flexão_CotoveloD': 142.16294713532136, 'Flexão_CotoveloE': 173.47819608007154, 'Abdução_OmbroE': 171.204602288576, 'Abdução_OmbroD': 163.30714379233405, 'Flexão_OmbroE': 126.61462854669381, 'Flexão_OmbroD': 93.71251332960152}"
194,"{'Flexão_CotoveloD': 128.2188911179932, 'Flexão_CotoveloE': 171.85836109315986, 'Abdução_OmbroE': 171.12833642969727, 'Abdução_OmbroD': 162.82310758473838, 'Flexão_OmbroE': 128.27669709614855, 'Flexão_OmbroD': 90.02323064303935}"
196,"{'Flexão_CotoveloD': 110.27330669810506, 'Flexão_CotoveloE': 169.96615010220194, 'Abdução_OmbroE': 170.34958513129112, 'Abdução_OmbroD': 160.749644465407, 'Flexão_OmbroE': 128.46350581492356, 'Flexão_OmbroD': 87.45829789727468}"
